id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_Group,Alto_Riesgo
623,male,47,1,9.0,0,1-2 year,yes,37752.0,26.0,235,0,41-50 años,1
625,female,45,1,37.0,0,1-2 year,yes,35692.0,152.0,235,0,41-50 años,1
627,male,44,1,23.0,0,1-2 year,yes,42609.0,124.0,83,0,41-50 años,1
628,male,42,1,28.0,0,> 2 years,yes,34815.0,26.0,101,1,41-50 años,1
634,female,44,1,40.0,0,1-2 year,yes,36790.0,26.0,266,0,41-50 años,1
635,male,21,1,4.0,0,< 1 year,yes,22577.0,152.0,204,0,20-30 años,1
636,male,36,1,46.0,0,1-2 year,yes,20819.0,26.0,137,0,31-40 años,1
638,female,53,1,8.0,0,1-2 year,yes,60483.0,7.0,30,0,51-60 años,1
647,male,30,1,28.0,0,1-2 year,yes,2630.0,157.0,298,0,20-30 años,1
650,male,50,1,4.0,0,1-2 year,yes,26821.0,26.0,296,0,41-50 años,1
651,female,44,1,28.0,0,1-2 year,yes,26567.0,26.0,215,0,41-50 años,1
652,male,25,1,28.0,0,< 1 year,yes,41654.0,26.0,233,0,20-30 años,1
653,male,43,1,23.0,0,1-2 year,yes,29155.0,154.0,277,0,41-50 años,1
656,male,23,1,44.0,0,< 1 year,yes,29267.0,152.0,41,0,20-30 años,1
657,male,53,1,13.0,0,1-2 year,yes,2630.0,26.0,90,0,51-60 años,1
660,female,24,1,28.0,0,< 1 year,yes,32681.0,152.0,116,0,20-30 años,1
661,male,60,1,28.0,0,1-2 year,yes,68548.0,26.0,298,0,51-60 años,1
662,female,34,1,29.0,0,1-2 year,yes,30045.0,26.0,119,1,31-40 años,1
669,male,45,1,33.0,0,1-2 year,yes,23958.0,26.0,35,1,41-50 años,1
672,male,68,1,28.0,0,1-2 year,yes,45626.0,26.0,68,0,60+ años,1
673,female,63,1,28.0,0,1-2 year,yes,2630.0,26.0,172,0,60+ años,1
675,female,37,1,28.0,0,1-2 year,yes,45037.0,26.0,238,1,31-40 años,1
677,female,35,1,35.0,0,1-2 year,yes,37646.0,26.0,198,0,31-40 años,1
679,male,31,1,39.0,0,< 1 year,yes,2630.0,26.0,166,1,31-40 años,1
680,male,53,1,29.0,0,1-2 year,yes,2630.0,156.0,141,0,51-60 años,1
682,female,67,1,41.0,0,1-2 year,yes,31554.0,124.0,30,0,60+ años,1
684,female,47,1,30.0,0,1-2 year,yes,2630.0,154.0,227,0,41-50 años,1
685,male,36,1,35.0,0,1-2 year,yes,25017.0,124.0,203,0,31-40 años,1
686,male,46,1,28.0,0,1-2 year,yes,31663.0,26.0,235,0,41-50 años,1
689,male,61,1,8.0,0,> 2 years,yes,22257.0,124.0,171,1,60+ años,1
692,female,22,1,11.0,0,< 1 year,yes,35557.0,152.0,110,0,20-30 años,1
694,female,38,1,46.0,0,1-2 year,yes,2630.0,157.0,83,0,31-40 años,1
695,female,48,1,10.0,0,1-2 year,yes,39818.0,26.0,180,0,41-50 años,1
696,male,41,1,28.0,0,1-2 year,yes,49845.0,124.0,168,0,41-50 años,1
700,male,42,1,28.0,0,1-2 year,yes,2630.0,122.0,235,0,41-50 años,1
703,female,43,1,28.0,0,1-2 year,yes,46174.0,26.0,21,1,41-50 años,1
705,male,43,1,28.0,0,1-2 year,yes,26259.0,124.0,116,0,41-50 años,1
706,female,35,1,46.0,0,1-2 year,yes,29036.0,124.0,227,1,31-40 años,1
711,female,46,1,0.0,0,1-2 year,yes,2630.0,47.0,292,0,41-50 años,1
712,female,33,1,28.0,0,1-2 year,yes,28188.0,122.0,257,0,31-40 años,1
714,male,38,1,39.0,0,1-2 year,yes,2630.0,127.0,244,0,31-40 años,1
715,male,47,1,26.0,0,1-2 year,yes,28871.0,26.0,60,1,41-50 años,1
717,male,44,1,8.0,0,1-2 year,yes,32342.0,124.0,255,1,41-50 años,1
718,male,23,1,29.0,0,< 1 year,yes,28070.0,153.0,136,0,20-30 años,1
719,male,36,1,8.0,0,1-2 year,yes,32752.0,156.0,287,1,31-40 años,1
720,male,40,1,8.0,0,1-2 year,yes,71479.0,124.0,107,0,31-40 años,1
722,male,39,1,18.0,0,1-2 year,yes,43177.0,124.0,12,0,31-40 años,1
726,female,21,1,15.0,0,< 1 year,yes,31946.0,152.0,216,0,20-30 años,1
730,female,43,1,28.0,0,1-2 year,yes,41103.0,26.0,258,0,41-50 años,1
731,male,35,1,28.0,0,1-2 year,yes,33273.0,122.0,255,0,31-40 años,1
732,female,35,1,28.0,0,1-2 year,yes,39339.0,124.0,170,0,31-40 años,1
733,male,77,1,28.0,0,1-2 year,yes,2630.0,26.0,109,1,60+ años,1
735,male,50,1,28.0,0,> 2 years,yes,53905.0,124.0,253,1,41-50 años,1
736,female,69,1,28.0,0,1-2 year,yes,48756.0,124.0,285,0,60+ años,1
737,female,24,1,37.0,0,< 1 year,yes,49007.0,152.0,115,0,20-30 años,1
739,male,43,1,28.0,0,1-2 year,yes,29921.0,26.0,146,1,41-50 años,1
741,male,50,1,8.0,0,1-2 year,yes,2630.0,26.0,276,0,41-50 años,1
747,male,25,1,27.0,0,< 1 year,yes,27136.0,152.0,155,0,20-30 años,1
748,male,48,1,28.0,0,1-2 year,yes,31502.0,26.0,125,0,41-50 años,1
749,male,46,1,28.0,0,> 2 years,yes,38166.0,26.0,37,1,41-50 años,1
751,male,49,1,30.0,0,1-2 year,yes,2630.0,26.0,59,1,41-50 años,1
754,male,61,1,3.0,0,1-2 year,yes,27238.0,30.0,206,0,60+ años,1
755,female,33,1,28.0,0,< 1 year,yes,43563.0,154.0,240,0,31-40 años,1
756,female,49,1,8.0,0,> 2 years,yes,40190.0,124.0,209,0,41-50 años,1
757,female,53,1,33.0,0,1-2 year,yes,47367.0,124.0,254,0,51-60 años,1
759,female,44,1,28.0,0,1-2 year,yes,42376.0,124.0,298,0,41-50 años,1
762,female,40,1,28.0,0,1-2 year,yes,2630.0,124.0,197,1,31-40 años,1
763,female,48,1,3.0,0,1-2 year,yes,28795.0,124.0,286,0,41-50 años,1
764,female,35,1,28.0,0,1-2 year,yes,22773.0,124.0,193,0,31-40 años,1
765,male,59,1,28.0,0,1-2 year,yes,2630.0,156.0,245,0,51-60 años,1
767,female,69,1,18.0,0,1-2 year,yes,30539.0,124.0,107,1,60+ años,1
769,female,44,1,41.0,0,1-2 year,yes,41968.0,124.0,222,0,41-50 años,1
775,male,58,1,28.0,0,1-2 year,yes,2630.0,158.0,180,1,51-60 años,1
778,male,20,1,13.0,0,< 1 year,yes,2630.0,160.0,222,0,20-30 años,1
779,male,23,1,28.0,0,< 1 year,yes,40765.0,152.0,144,0,20-30 años,1
780,female,24,1,37.0,0,< 1 year,yes,21408.0,160.0,202,0,20-30 años,1
786,male,40,1,8.0,0,1-2 year,yes,31043.0,124.0,279,0,31-40 años,1
787,male,65,1,48.0,0,1-2 year,yes,2630.0,26.0,90,0,60+ años,1
789,male,33,1,28.0,0,1-2 year,yes,43580.0,26.0,37,0,31-40 años,1
790,male,40,1,28.0,0,1-2 year,yes,28113.0,124.0,278,1,31-40 años,1
794,male,52,1,3.0,0,1-2 year,yes,28088.0,26.0,285,1,51-60 años,1
795,male,71,1,16.0,0,1-2 year,yes,2630.0,26.0,134,0,60+ años,1
796,female,23,1,43.0,0,< 1 year,yes,46257.0,152.0,215,0,20-30 años,1
806,male,38,1,48.0,0,1-2 year,yes,2630.0,124.0,10,1,31-40 años,1
807,female,67,1,29.0,0,1-2 year,yes,45459.0,124.0,267,1,60+ años,1
812,female,25,1,37.0,0,< 1 year,yes,47183.0,152.0,204,0,20-30 años,1
814,male,62,1,28.0,0,1-2 year,yes,38052.0,124.0,82,1,60+ años,1
818,female,59,1,8.0,0,1-2 year,yes,80682.0,124.0,280,0,51-60 años,1
820,female,67,1,41.0,0,1-2 year,yes,40821.0,124.0,73,0,60+ años,1
821,female,41,1,38.0,0,1-2 year,yes,30438.0,124.0,299,0,41-50 años,1
823,female,46,1,28.0,0,1-2 year,yes,30184.0,124.0,110,0,41-50 años,1
824,female,23,1,14.0,0,< 1 year,yes,27404.0,152.0,293,0,20-30 años,1
832,female,41,1,35.0,0,1-2 year,yes,30495.0,10.0,136,0,41-50 años,1
834,male,25,1,37.0,0,< 1 year,yes,31531.0,152.0,49,1,20-30 años,1
835,male,66,1,41.0,0,1-2 year,yes,47749.0,26.0,144,0,60+ años,1
839,male,52,1,8.0,0,1-2 year,yes,54581.0,26.0,234,0,51-60 años,1
840,male,77,1,28.0,0,> 2 years,yes,60083.0,26.0,191,0,60+ años,1
841,male,21,1,8.0,0,< 1 year,yes,66657.0,152.0,59,0,20-30 años,1
845,male,44,1,17.0,0,1-2 year,yes,37272.0,124.0,231,0,41-50 años,1
846,female,44,1,28.0,0,1-2 year,yes,43624.0,26.0,28,1,41-50 años,1
847,male,43,1,39.0,0,1-2 year,yes,2630.0,124.0,26,1,41-50 años,1
851,female,67,1,50.0,0,1-2 year,yes,32592.0,120.0,101,0,60+ años,1
852,male,54,1,8.0,0,< 1 year,yes,34948.0,26.0,116,1,51-60 años,1
853,female,44,1,41.0,0,1-2 year,yes,31059.0,26.0,263,1,41-50 años,1
854,male,57,1,28.0,0,1-2 year,yes,67533.0,26.0,269,0,51-60 años,1
856,female,28,1,4.0,0,1-2 year,yes,2630.0,157.0,63,0,20-30 años,1
857,female,22,1,15.0,0,< 1 year,yes,37932.0,152.0,293,0,20-30 años,1
858,male,36,1,8.0,0,1-2 year,yes,31149.0,124.0,207,0,31-40 años,1
859,male,23,1,36.0,0,< 1 year,yes,31668.0,152.0,31,0,20-30 años,1
860,male,62,1,8.0,0,1-2 year,yes,30883.0,26.0,173,0,60+ años,1
861,male,42,1,28.0,0,1-2 year,yes,30408.0,124.0,74,1,41-50 años,1
862,male,29,1,41.0,0,< 1 year,yes,2630.0,152.0,203,0,20-30 años,1
863,male,44,1,50.0,0,1-2 year,yes,35668.0,65.0,40,0,41-50 años,1
864,male,55,1,46.0,0,1-2 year,yes,31997.0,152.0,202,0,51-60 años,1
865,female,49,1,41.0,0,1-2 year,yes,2630.0,26.0,65,0,41-50 años,1
869,female,42,1,3.0,0,1-2 year,yes,43811.0,154.0,243,0,41-50 años,1
872,male,29,1,50.0,0,< 1 year,yes,32200.0,124.0,79,0,20-30 años,1
875,male,73,1,48.0,0,1-2 year,yes,2630.0,15.0,94,0,60+ años,1
879,female,52,1,11.0,0,1-2 year,yes,2630.0,156.0,195,0,51-60 años,1
882,male,34,1,45.0,0,1-2 year,yes,2630.0,156.0,223,1,31-40 años,1
883,male,54,1,9.0,0,> 2 years,yes,40603.0,31.0,161,1,51-60 años,1
886,female,25,1,34.0,0,< 1 year,yes,2630.0,152.0,46,0,20-30 años,1
887,male,57,1,28.0,0,1-2 year,yes,39067.0,26.0,134,0,51-60 años,1
888,male,54,1,28.0,0,1-2 year,yes,36574.0,26.0,66,0,51-60 años,1
891,female,77,1,3.0,0,1-2 year,yes,40743.0,26.0,65,0,60+ años,1
895,female,29,1,41.0,0,< 1 year,yes,2630.0,121.0,166,1,20-30 años,1
896,male,47,1,41.0,0,1-2 year,yes,35297.0,124.0,74,1,41-50 años,1
898,male,41,1,45.0,0,1-2 year,yes,26978.0,25.0,213,0,41-50 años,1
899,male,24,1,28.0,0,1-2 year,yes,50974.0,124.0,266,0,20-30 años,1
903,male,49,1,45.0,0,1-2 year,yes,27937.0,124.0,132,0,41-50 años,1
904,female,51,1,50.0,0,< 1 year,yes,45869.0,122.0,100,0,51-60 años,1
907,male,44,1,28.0,0,1-2 year,yes,35482.0,26.0,59,0,41-50 años,1
908,male,35,1,27.0,0,1-2 year,yes,22791.0,156.0,36,0,31-40 años,1
910,female,36,1,33.0,0,1-2 year,yes,2630.0,160.0,180,0,31-40 años,1
911,female,21,1,28.0,0,< 1 year,yes,32733.0,152.0,145,0,20-30 años,1
912,male,72,1,28.0,0,> 2 years,yes,54468.0,122.0,129,1,60+ años,1
917,male,24,1,15.0,0,< 1 year,yes,27709.0,152.0,64,0,20-30 años,1
918,female,47,1,8.0,0,1-2 year,yes,32305.0,26.0,80,0,41-50 años,1
919,male,32,1,28.0,0,1-2 year,yes,2630.0,124.0,227,1,31-40 años,1
925,male,37,1,18.0,0,1-2 year,yes,53672.0,154.0,32,1,31-40 años,1
929,female,64,1,28.0,0,1-2 year,yes,54624.0,26.0,17,0,60+ años,1
930,female,31,1,12.0,0,1-2 year,yes,2630.0,26.0,186,0,31-40 años,1
931,female,51,1,28.0,0,1-2 year,yes,37564.0,26.0,252,1,51-60 años,1
932,female,25,1,47.0,0,< 1 year,yes,57180.0,154.0,205,1,20-30 años,1
935,female,42,1,15.0,0,1-2 year,yes,27103.0,124.0,175,0,41-50 años,1
937,female,66,1,28.0,0,1-2 year,yes,35154.0,122.0,160,0,60+ años,1
938,male,64,1,25.0,0,> 2 years,yes,25272.0,26.0,91,0,60+ años,1
941,male,50,1,28.0,0,1-2 year,yes,26968.0,122.0,17,0,41-50 años,1
943,female,42,1,28.0,0,1-2 year,yes,43878.0,26.0,59,0,41-50 años,1
944,female,25,1,36.0,0,< 1 year,yes,29430.0,152.0,271,0,20-30 años,1
945,female,22,1,7.0,0,< 1 year,yes,49396.0,160.0,133,0,20-30 años,1
948,female,22,1,37.0,0,< 1 year,yes,30266.0,160.0,88,0,20-30 años,1
949,male,20,1,36.0,0,< 1 year,yes,41945.0,160.0,50,0,20-30 años,1
950,female,46,1,26.0,0,1-2 year,yes,2630.0,157.0,142,1,41-50 años,1
953,male,45,1,46.0,0,1-2 year,yes,13895.0,124.0,113,0,41-50 años,1
954,female,23,1,28.0,0,< 1 year,yes,65093.0,152.0,240,0,20-30 años,1
955,male,57,1,39.0,0,1-2 year,yes,2630.0,124.0,49,0,51-60 años,1
957,male,50,1,15.0,0,1-2 year,yes,33666.0,124.0,242,1,41-50 años,1
958,female,28,1,30.0,0,< 1 year,yes,30354.0,26.0,232,0,20-30 años,1
959,male,36,1,29.0,0,> 2 years,yes,28075.0,156.0,230,0,31-40 años,1
960,female,21,1,45.0,0,< 1 year,yes,27546.0,160.0,279,0,20-30 años,1
965,male,35,1,46.0,0,1-2 year,yes,23146.0,124.0,268,0,31-40 años,1
968,male,47,1,3.0,0,1-2 year,yes,24495.0,7.0,284,0,41-50 años,1
970,male,33,1,36.0,0,1-2 year,yes,26910.0,124.0,31,0,31-40 años,1
971,male,34,1,28.0,0,1-2 year,yes,31177.0,26.0,103,1,31-40 años,1
972,male,52,1,28.0,0,1-2 year,yes,50851.0,124.0,285,1,51-60 años,1
975,male,57,1,46.0,0,1-2 year,yes,2630.0,11.0,269,0,51-60 años,1
976,female,23,1,46.0,0,< 1 year,yes,47385.0,152.0,277,0,20-30 años,1
978,female,67,1,28.0,0,1-2 year,yes,2630.0,42.0,138,0,60+ años,1
979,female,33,1,46.0,0,1-2 year,yes,2630.0,156.0,116,1,31-40 años,1
980,male,48,1,27.0,0,1-2 year,yes,32645.0,152.0,182,0,41-50 años,1
981,male,35,1,32.0,0,1-2 year,yes,34062.0,163.0,236,1,31-40 años,1
982,male,38,1,36.0,0,1-2 year,yes,37742.0,26.0,295,1,31-40 años,1
985,male,23,1,16.0,0,< 1 year,yes,2630.0,152.0,126,1,20-30 años,1
989,male,48,1,3.0,0,1-2 year,yes,32485.0,124.0,12,1,41-50 años,1
991,female,43,1,3.0,0,1-2 year,yes,30437.0,26.0,208,0,41-50 años,1
995,female,58,1,28.0,0,1-2 year,yes,42064.0,26.0,163,0,51-60 años,1
998,male,31,1,41.0,0,< 1 year,yes,18987.0,152.0,100,1,31-40 años,1
999,female,43,1,28.0,0,1-2 year,yes,55924.0,26.0,216,1,41-50 años,1
1001,male,49,1,18.0,0,1-2 year,yes,47406.0,26.0,212,0,41-50 años,1
1005,male,49,1,5.0,0,1-2 year,yes,36205.0,26.0,281,0,41-50 años,1
1006,female,23,1,41.0,0,< 1 year,yes,46543.0,152.0,36,0,20-30 años,1
1007,male,54,1,48.0,0,1-2 year,yes,2630.0,124.0,254,0,51-60 años,1
1008,male,23,1,28.0,0,< 1 year,yes,65040.0,26.0,55,1,20-30 años,1
1009,female,54,1,28.0,0,> 2 years,yes,49985.0,157.0,295,0,51-60 años,1
1011,male,53,1,28.0,0,1-2 year,yes,48625.0,124.0,13,0,51-60 años,1
1013,female,47,1,20.0,0,1-2 year,yes,2630.0,26.0,227,1,41-50 años,1
1016,male,49,1,3.0,0,1-2 year,yes,40065.0,26.0,267,0,41-50 años,1
1019,female,39,1,8.0,0,1-2 year,yes,2630.0,19.0,102,0,31-40 años,1
1020,female,45,1,28.0,0,1-2 year,yes,45878.0,26.0,127,1,41-50 años,1
1022,female,61,1,28.0,0,1-2 year,yes,54320.0,26.0,20,0,60+ años,1
1025,female,22,1,28.0,0,1-2 year,yes,2630.0,124.0,117,0,20-30 años,1
1027,male,45,1,46.0,0,1-2 year,yes,25738.0,124.0,155,0,41-50 años,1
1028,male,30,1,3.0,0,< 1 year,yes,22419.0,152.0,90,0,20-30 años,1
1030,female,62,1,28.0,0,1-2 year,yes,37684.0,13.0,73,0,60+ años,1
1031,male,47,1,28.0,0,1-2 year,yes,45821.0,124.0,44,0,41-50 años,1
1032,male,38,1,28.0,0,> 2 years,yes,43607.0,124.0,62,0,31-40 años,1
1033,male,53,1,28.0,0,> 2 years,yes,68850.0,154.0,39,0,51-60 años,1
1035,male,45,1,29.0,0,1-2 year,yes,42124.0,26.0,71,1,41-50 años,1
1037,female,21,1,41.0,0,1-2 year,yes,27381.0,124.0,292,0,20-30 años,1
1039,male,41,1,50.0,0,1-2 year,yes,37067.0,152.0,124,0,41-50 años,1
1040,female,22,1,8.0,0,< 1 year,yes,33829.0,152.0,168,0,20-30 años,1
1041,male,41,1,15.0,0,1-2 year,yes,2630.0,157.0,232,0,41-50 años,1
1042,male,38,1,22.0,0,1-2 year,yes,54790.0,124.0,164,0,31-40 años,1
1044,male,28,1,9.0,0,1-2 year,yes,31804.0,157.0,124,1,20-30 años,1
1048,female,50,1,11.0,0,1-2 year,yes,35427.0,124.0,237,1,41-50 años,1
1050,male,65,1,41.0,0,1-2 year,yes,41305.0,26.0,230,0,60+ años,1
1052,female,48,1,18.0,0,1-2 year,yes,33361.0,124.0,289,0,41-50 años,1
1054,male,53,1,3.0,0,1-2 year,yes,18090.0,26.0,85,1,51-60 años,1
1057,female,31,1,28.0,0,< 1 year,yes,38865.0,26.0,157,0,31-40 años,1
1058,male,50,1,47.0,0,1-2 year,yes,39197.0,124.0,295,0,41-50 años,1
1060,male,30,1,41.0,0,< 1 year,yes,42814.0,152.0,144,0,20-30 años,1
1066,male,46,1,7.0,0,1-2 year,yes,42101.0,152.0,164,0,41-50 años,1
1069,female,21,1,28.0,0,< 1 year,yes,60733.0,124.0,292,0,20-30 años,1
1071,male,24,1,49.0,0,< 1 year,yes,27291.0,152.0,155,1,20-30 años,1
1073,male,44,1,28.0,0,1-2 year,yes,31494.0,124.0,204,0,41-50 años,1
1076,female,34,1,8.0,0,1-2 year,yes,2630.0,124.0,57,0,31-40 años,1
1077,female,69,1,28.0,0,> 2 years,yes,42340.0,26.0,40,0,60+ años,1
1078,female,21,1,30.0,0,< 1 year,yes,25024.0,160.0,20,0,20-30 años,1
1080,male,71,1,28.0,0,1-2 year,yes,67477.0,26.0,221,1,60+ años,1
1082,male,74,1,30.0,0,> 2 years,yes,34753.0,124.0,206,1,60+ años,1
1083,male,43,1,28.0,0,1-2 year,yes,29751.0,124.0,269,0,41-50 años,1
1085,female,47,1,12.0,0,1-2 year,yes,27971.0,154.0,276,0,41-50 años,1
1091,male,62,1,8.0,0,1-2 year,yes,28505.0,7.0,123,0,60+ años,1
1094,male,43,1,31.0,0,1-2 year,yes,2630.0,124.0,114,0,41-50 años,1
1096,male,77,1,7.0,0,1-2 year,yes,36581.0,124.0,191,0,60+ años,1
1098,male,43,1,28.0,0,1-2 year,yes,52520.0,124.0,63,0,41-50 años,1
1099,female,45,1,28.0,0,1-2 year,yes,40525.0,26.0,174,0,41-50 años,1
1102,female,61,1,11.0,0,1-2 year,yes,28484.0,120.0,23,0,60+ años,1
1105,female,47,1,28.0,0,1-2 year,yes,28815.0,26.0,97,1,41-50 años,1
1107,female,77,1,28.0,0,1-2 year,yes,47544.0,26.0,45,0,60+ años,1
1113,male,21,1,8.0,0,< 1 year,yes,48914.0,160.0,57,0,20-30 años,1
1114,male,38,1,28.0,0,1-2 year,yes,32338.0,124.0,259,0,31-40 años,1
1115,male,22,1,8.0,0,< 1 year,yes,2630.0,160.0,211,0,20-30 años,1
1118,female,23,1,27.0,0,< 1 year,yes,38228.0,160.0,198,0,20-30 años,1
1119,male,23,1,28.0,0,< 1 year,yes,66952.0,26.0,167,0,20-30 años,1
1123,female,24,1,32.0,0,< 1 year,yes,33896.0,152.0,295,0,20-30 años,1
1124,male,70,1,8.0,0,1-2 year,yes,29174.0,26.0,222,0,60+ años,1
1126,male,52,1,22.0,0,1-2 year,yes,30642.0,8.0,148,1,51-60 años,1
1127,male,33,1,24.0,0,< 1 year,yes,2630.0,156.0,120,1,31-40 años,1
1130,female,64,1,28.0,0,1-2 year,yes,2630.0,156.0,155,0,60+ años,1
1131,male,48,1,28.0,0,1-2 year,yes,21877.0,124.0,109,0,41-50 años,1
1134,female,25,1,28.0,0,< 1 year,yes,23752.0,152.0,151,1,20-30 años,1
1135,female,61,1,8.0,0,1-2 year,yes,2630.0,26.0,283,0,60+ años,1
1137,male,68,1,11.0,0,1-2 year,yes,33639.0,124.0,180,0,60+ años,1
1142,female,36,1,8.0,0,1-2 year,yes,57831.0,26.0,221,0,31-40 años,1
1144,female,45,1,48.0,0,1-2 year,yes,2630.0,157.0,171,1,41-50 años,1
1145,male,43,1,28.0,0,1-2 year,yes,22441.0,26.0,83,0,41-50 años,1
1146,male,42,1,28.0,0,1-2 year,yes,25231.0,13.0,246,0,41-50 años,1
1149,male,55,1,41.0,0,1-2 year,yes,22757.0,136.0,77,0,51-60 años,1
1153,male,54,1,28.0,0,> 2 years,yes,37248.0,124.0,262,0,51-60 años,1
1154,male,36,1,39.0,0,1-2 year,yes,29846.0,26.0,47,1,31-40 años,1
1155,female,46,1,28.0,0,1-2 year,yes,42666.0,26.0,259,0,41-50 años,1
1156,female,21,1,17.0,0,< 1 year,yes,42852.0,152.0,200,0,20-30 años,1
1158,female,68,1,24.0,0,1-2 year,yes,33437.0,124.0,22,0,60+ años,1
1159,female,47,1,31.0,0,1-2 year,yes,2630.0,26.0,40,1,41-50 años,1
1162,female,21,1,12.0,0,< 1 year,yes,2630.0,152.0,149,0,20-30 años,1
1163,male,50,1,28.0,0,1-2 year,yes,40768.0,124.0,94,0,41-50 años,1
1168,male,33,1,28.0,0,1-2 year,yes,28902.0,124.0,220,1,31-40 años,1
1169,female,58,1,28.0,0,1-2 year,yes,40773.0,26.0,166,0,51-60 años,1
1171,male,45,1,20.0,0,1-2 year,yes,2630.0,124.0,123,0,41-50 años,1
1172,male,42,1,28.0,0,> 2 years,yes,36553.0,26.0,259,0,41-50 años,1
1176,male,36,1,28.0,0,1-2 year,yes,60320.0,124.0,21,0,31-40 años,1
1177,male,59,1,26.0,0,> 2 years,yes,38063.0,22.0,283,0,51-60 años,1
1181,female,67,1,37.0,0,1-2 year,yes,42448.0,156.0,180,1,60+ años,1
1183,female,53,1,8.0,0,1-2 year,yes,51134.0,152.0,149,0,51-60 años,1
1184,female,31,1,28.0,0,< 1 year,yes,28921.0,124.0,264,1,31-40 años,1
1185,female,24,1,15.0,0,< 1 year,yes,47809.0,152.0,24,0,20-30 años,1
1186,male,27,1,8.0,0,< 1 year,yes,33975.0,152.0,298,0,20-30 años,1
1189,female,39,1,28.0,0,> 2 years,yes,34874.0,26.0,70,1,31-40 años,1
1190,male,42,1,36.0,0,1-2 year,yes,51383.0,26.0,126,0,41-50 años,1
1192,male,21,1,37.0,0,< 1 year,yes,29314.0,160.0,210,0,20-30 años,1
1194,male,56,1,8.0,0,1-2 year,yes,35429.0,124.0,259,0,51-60 años,1
1195,male,46,1,28.0,0,1-2 year,yes,47144.0,26.0,84,0,41-50 años,1
1197,male,28,1,11.0,0,< 1 year,yes,2630.0,124.0,221,1,20-30 años,1
1198,female,26,1,37.0,0,< 1 year,yes,31602.0,152.0,280,0,20-30 años,1
1199,female,22,1,37.0,0,< 1 year,yes,32373.0,160.0,219,0,20-30 años,1
1200,male,41,1,28.0,0,1-2 year,yes,98002.0,52.0,44,0,41-50 años,1
1202,female,59,1,28.0,0,1-2 year,yes,37871.0,26.0,127,0,51-60 años,1
1213,female,56,1,28.0,0,1-2 year,yes,28268.0,26.0,170,1,51-60 años,1
1216,male,50,1,17.0,0,1-2 year,yes,37489.0,26.0,36,0,41-50 años,1
1217,female,21,1,4.0,0,< 1 year,yes,2630.0,160.0,208,0,20-30 años,1
1220,male,51,1,15.0,0,1-2 year,yes,32420.0,154.0,281,0,51-60 años,1
1224,female,62,1,28.0,0,> 2 years,yes,41904.0,26.0,35,1,60+ años,1
1225,male,24,1,28.0,0,< 1 year,yes,43900.0,152.0,270,1,20-30 años,1
1226,female,20,1,2.0,0,< 1 year,yes,30476.0,124.0,281,0,20-30 años,1
1230,female,58,1,28.0,0,1-2 year,yes,47480.0,124.0,137,0,51-60 años,1
1233,female,20,1,47.0,0,< 1 year,yes,46175.0,160.0,171,0,20-30 años,1
1234,male,32,1,17.0,0,1-2 year,yes,41966.0,156.0,187,0,31-40 años,1
1235,male,66,1,28.0,0,1-2 year,yes,64942.0,26.0,248,1,60+ años,1
1236,male,27,1,46.0,0,< 1 year,yes,2630.0,152.0,211,0,20-30 años,1
1237,male,61,1,46.0,0,1-2 year,yes,24554.0,156.0,292,0,60+ años,1
1238,male,47,1,8.0,0,1-2 year,yes,34444.0,124.0,203,0,41-50 años,1
1239,male,47,1,30.0,0,1-2 year,yes,30100.0,124.0,60,1,41-50 años,1
1241,female,20,1,15.0,0,< 1 year,yes,34907.0,122.0,67,0,20-30 años,1
1246,female,56,1,28.0,0,1-2 year,yes,2630.0,26.0,97,0,51-60 años,1
1247,female,25,1,8.0,0,< 1 year,yes,38777.0,152.0,217,0,20-30 años,1
1249,male,35,1,28.0,0,1-2 year,yes,35728.0,124.0,275,0,31-40 años,1
1252,male,36,1,28.0,0,1-2 year,yes,50127.0,55.0,64,0,31-40 años,1
1253,male,22,1,2.0,0,< 1 year,yes,30074.0,152.0,151,0,20-30 años,1
1254,male,40,1,28.0,0,1-2 year,yes,30258.0,124.0,76,0,31-40 años,1
1257,male,47,1,28.0,0,1-2 year,yes,55456.0,124.0,42,0,41-50 años,1
1258,male,44,1,28.0,0,> 2 years,yes,42522.0,26.0,174,0,41-50 años,1
1260,male,41,1,39.0,0,1-2 year,yes,2630.0,124.0,120,0,41-50 años,1
1262,female,22,1,15.0,0,< 1 year,yes,26947.0,160.0,131,0,20-30 años,1
1264,male,38,1,28.0,0,1-2 year,yes,18906.0,24.0,136,1,31-40 años,1
1265,female,50,1,33.0,0,1-2 year,yes,28259.0,26.0,252,0,41-50 años,1
1267,male,56,1,28.0,0,1-2 year,yes,40756.0,124.0,128,0,51-60 años,1
1270,male,59,1,28.0,0,1-2 year,yes,61464.0,26.0,141,1,51-60 años,1
1272,male,21,1,3.0,0,< 1 year,yes,23485.0,160.0,249,0,20-30 años,1
1276,female,21,1,15.0,0,< 1 year,yes,39508.0,160.0,206,0,20-30 años,1
1277,male,62,1,26.0,0,1-2 year,yes,29337.0,26.0,275,0,60+ años,1
1278,male,31,1,30.0,0,< 1 year,yes,22917.0,152.0,92,0,31-40 años,1
1279,male,50,1,46.0,0,1-2 year,yes,28375.0,124.0,175,0,41-50 años,1
